news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,recommendations,title,language,article_length,number_subheaders,forbidden_pattern
stern,https://www.stern.de/stiftung/weltverbesserer-von-nebenan-9541944.html,['flüchtl'],24.12.2020,24.11.2021,11.01.2022,['Frauke Hunfeld'],[],[],[],"Weltverbesserer von nebenan: Hier verraten Spenderinnen und Spender, was sie antreibt",de,15309,2,False
stern,https://www.stern.de/lifestyle/jwd/ein-besuch-bei-omran--dem-verletzten-jungen-aus-aleppo-8590994.html,"['flüchtl', 'asyl']",28.02.2019,28.02.2019,24.11.2020,[],[],[],"['www.stern.dehttps://www.stern.de/kultur/kunst/aleppo-vor-dem-krieg--arthelps-baut-zerstoerte-stadt-mit-hilfe-von-instagram-nach-9182462.html', 'www.stern.dehttps://www.stern.de/politik/ausland/syrien--tuerkei-und-russland-einigen-sich-auf-waffenruhe-fuer-idlib-9171924.html', 'www.stern.dehttps://www.stern.de/reise/reise-nach-syrien--wie-influencer-das-buergerkriegsland-entdecken-9059156.html', 'www.stern.dehttps://www.stern.de/panorama/weltgeschehen/ein-zoo-zieht-um--wie-eine-organisation-tiere-aus-krisengebieten-rettet-8837198.html', 'www.stern.dehttps://www.stern.de/panorama/weltgeschehen/-katzenmann-von-aleppo--rettete-tiere-aus-dem-bombenhagel-rettete-8837516.html']","Das eine Foto, das alles veränderte: Ein Besuch bei Omran, dem Jungen aus Aleppo",de,19627,6,False
stern,https://www.stern.de/panorama/stern-crime/el-paso--sein-sohn-starb---doch-der-vater-verzeiht-dem-taeter-8836750.html,['einwander'],07.08.2019,07.08.2019,24.11.2020,[],['ivi'],[],"['www.stern.dehttps://www.stern.de/panorama/stern-crime/schuetze-von-dayton-hatte-bis-zu-250-schuss-munition-bei-sich-8834780.html', 'www.stern.dehttps://www.stern.de/politik/ausland/donald-trump-besucht--el-paso-und-dayton--reaktionen-fallen-gemischt-aus-8838308.html', 'www.stern.dehttps://www.stern.de/politik/ausland/donald-trump-in-el-paso-und-dayton--dieses-foto-zeigt-seine-scheinheiligkeit-8838890.html', 'www.stern.dehttps://www.stern.de/politik/ausland/usa-drohen-deutschland-vor-trumps-europa-reisen-mit-truppenabzug-8840764.html', 'www.stern.dehttps://www.stern.de/politik/ausland/donald-trump-prahlt-vor-opfern-des-el-paso-massakers-mit-zahl-seiner-fans-8841006.html']",Sein Sohn starb in El Paso - doch der Vater verzeiht dem Täter,de,3363,1,False
stern,https://www.stern.de/politik/deutschland/feministisch--jung-und-schwarz--aminata-tour%C3%A9-ist-ein-shootigstar-der-gruenen-8874602.html,"['flüchtl', 'migration']",28.08.2019,28.08.2019,25.11.2020,[],['tis'],[],"['www.stern.dehttps://www.stern.de/politik/deutschland/-taz-kolumne---csu-loescht-tweet-wieder---und-entschuldigt-sich-9306910.html', 'www.stern.dehttps://www.stern.de/politik/deutschland/coronavirus--fuenf-junge-politiker-ueber-solidaritaet-waehrend-der-krise-9207732.html', 'www.stern.dehttps://www.stern.de/sport/fussball/holstein-kiel-schmeisst-fussballerinnen-raus---die-protestieren-auf-ihre-weise-7965266.html', 'www.stern.dehttps://www.stern.de/politik/ausland/warum-kommt-finnland-so-gut-durch-die-coronakrise--ein-blick-ins-land--9502156.html', 'www.stern.dehttps://www.stern.de/politik/ausland/sidney-powell--trump-team-trennt-sich-von-umstrittener-anwaeltin-9501752.html']","Feministisch, jung und schwarz: Aminata Touré ist ein Shootigstar der Grünen",de,4144,2,False
stern,https://www.stern.de/panorama/fluechtlinge-illegal-nach-bosnien-abgeschoben--video-zeigt-rechtsbruch-8711032.html,"['flüchtl', 'asyl', 'migration']",15.05.2019,15.05.2019,25.11.2020,[],['tkr'],[],"['www.stern.dehttps://www.stern.de/stiftung/stiftung-stern--nach-verheerender-explosion--klinik-in-beirut-erhaelt-50-000-euro-9080152.html', 'www.stern.dehttps://www.stern.de/panorama/landsleute-von-lucas-vogelsang--tugba-tekkal---sechs-schwestern--vier-brueder--zwei-leben-9493054.html', 'www.stern.dehttps://www.stern.de/panorama/kanaren--tausende-fluechtlinge-kampieren-auf-den-inseln-9487790.html', 'www.stern.dehttps://www.stern.de/panorama/gewinner-der-herzen--zu-besuch-bei-hanseatic-help-9416024.html', 'www.stern.dehttps://www.stern.de/politik/die-morgenlage--trump-verspricht-kostenlose-corona-behandlung-mit-antikoerper-mitteln-9444210.html']",Über die Grenze gejagt: Journalisten filmen illegale Abschiebung aus Kroatien,de,2637,1,False
freitag,https://www.freitag.de/autoren/jamal-tuschick/dekor-als-hauptsache,"['asyl', 'geflücht', 'migration']",16.07.2020,16.07.2020,04.12.2020,['Jamal Tuschick'],[],"['community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Literatur - Dekor als Hauptsache,de,7764,0,False
freitag,https://www.freitag.de/autoren/gela/kurznachrichten-14-03.2020,"['ausländer', 'migrant']",14.03.2020,14.03.2020,05.12.2020,['Angelika Gutsche'],[],"['tripolis', 'agila saleh', 'istgh', 'libysche stämme', 'bengasi', 'aref ali nayed', 'grenzschließungen', 'einheitsregierung', 'fatha bashagha', 'syrische söldner', 'un', 'coronavirus', 'lockerbie', 'saif al-islam gaddafi', 'saad agoub', 'misrata', 'al-megrahi', 'tunesien', 'lna', 'libyen', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Libyen. - Kurznachrichten – 14.03.2020,de,12923,0,False
freitag,https://www.freitag.de/autoren/daniela-dahn/europa-ruestet-auf,"['asyl', 'migrant', 'geflücht']",19.11.2021,19.11.2021,10.01.2022,['Daniela Dahn'],[],"['heiko maas', 'belarus', 'europa', 'flucht', 'nato', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Polen/Belarus - Europa rüstet auf,de,3512,0,False
freitag,https://www.freitag.de/autoren/jamal-tuschick/kein-boeser-endzweck,['migrant'],04.05.2020,04.05.2020,05.12.2020,['Jamal Tuschick'],[],"['community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Gorki Stream - Kein böser Endzweck,de,4510,0,False
freitag,https://www.freitag.de/autoren/julius-wolf/moria-als-symbol-des-grenzregimes,"['geflücht', 'asyl', 'flüchtl', 'migration']",14.09.2020,14.09.2020,04.12.2020,['Julius Wolf'],[],"['asylpolitik', 'moria', 'abschottungspolitik', 'grenzregime', 'europäische integration', 'migration', 'eu', 'flüchtlingspolitik', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],EU-Flüchtlingspolitik - Symbol des Grenzregimes,de,16446,7,False
freitag,https://www.freitag.de/autoren/der-freitag/mach-mich-nicht-zum-tuerken,"['ausländer', 'migrant', 'migration']",27.05.2019,21.05.2019,03.12.2020,['Cem Erkisi'],[],"['herkunft', 'hengameh yaghoobifarah', 'ethnizismus', 'literatur', 'migration', 'heimat', 'fatma aydemir', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Literatur - Mach mich nicht zum Türken,de,4631,0,False
freitag,https://www.freitag.de/autoren/gela/kurznachrichten-libyen-30-07.2020,"['geflücht', 'flüchtl', 'migrant', 'einwander', 'migration']",30.07.2020,31.07.2020,04.12.2020,['Angelika Gutsche'],[],"['trump', 'jufra', 'syrische söldner', 'russland', 'waffenstillstand', 'lna', 'libyen', 'moslembrüder', 'usa', 'eu-rapid-battle-group', 'libysches parlament', 'erdöl', 'europäisches militär', 'frankreich', 'libysche stämme', 'italien', 'einheitsregierung', 'operation irini', 'sirte', 'ägypten', 'tunesien', 'haftar', 'katar', 'migranten', 'erdgas', 'türkei', 'covid-19', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Libyen. - Kurznachrichten Libyen – 30.07.2020,de,30529,0,False
freitag,https://www.freitag.de/autoren/oschuerings/covid-19-ist-nur-ein-spiegel,['flüchtl'],23.03.2020,23.03.2020,05.12.2020,[],['SCHÜRINGS'],"['community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],grundlegende reflexionen - COVID-19 ist nur ein spiegel,de,5734,0,False
freitag,https://www.freitag.de/autoren/der-freitag/es-fehlen-die-die-mitten-im-leben-stehen,"['flüchtl', 'migration', 'geflücht']",11.10.2021,08.10.2021,11.01.2022,['Moritz Kirchner'],[],"['bundestagswahl 2021', 'wahl', 'ostdeutschland', 'inland', 'linkspartei', 'die linke', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],"Linke - Es fehlen die, die mitten im Leben stehen",de,16521,5,False
freitag,https://www.freitag.de/autoren/magnusvb/abiturrwarr,"['migrant', 'migration']",25.03.2020,27.03.2020,05.12.2020,['Magnus vB'],[],"['bildungsgerechtigkeit', 'chancengleichheit', 'schulsystem', 'corona', 'abitur', 'abiturprüfungen', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Abiturprüfungen - Abiturrwarr,de,13790,4,False
freitag,https://www.freitag.de/autoren/der-freitag/ein-moralischer-abgrund,"['migrant', 'asyl', 'flüchtl', 'einwander', 'ausländer']",29.06.2021,23.06.2021,11.01.2022,['Jens Malling'],[],"['mette frederiksen', 'dänemark', 'sozialdemokratie', 'faschismus', 'ausland', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Dänemark - Ein moralischer Abgrund,de,9521,2,False
freitag,https://www.freitag.de/autoren/mondaysforhumanity/rechtsextremismus-gift-unserer-gesellschaft,"['ausländer', 'migration']",09.03.2020,09.03.2020,05.12.2020,['Mondays for Humanity'],[],"['macht', 'mondays for humanity', 'montage für menschlichkeit', 'rassismus', 'afd', 'migration', 'politik', 'hanau', 'menschlichkeit', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],"Hanau - Rechtsextremismus, Gift unserer Gesellschaft",de,5977,0,False
freitag,https://www.freitag.de/autoren/the-guardian/die-stunde-der-killer-clowns,"['einwander', 'flüchtl']",01.08.2019,02.08.2019,04.12.2020,['George Monbiot'],[],"['macht', 'ungleichheit', 'boris johnson', 'gesellscahft', 'donald trump', 'kapitalismus', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Kapitalismus - Die Stunde der Killer-Clowns,de,8777,3,False
freitag,https://www.freitag.de/autoren/donvito/langandauernde-braende,"['asyl', 'flüchtl', 'migration']",09.09.2020,09.09.2020,04.12.2020,['Veit Lorenz Cornelis'],[],"['asylpolitik', 'moria', 'flucht', 'migrations', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Moria - Langandauernde Brände,de,2878,0,False
freitag,https://www.freitag.de/autoren/arbeitsmarktintegration/zwei-widerstrebende-lebensentwuerfe,['geflücht'],28.04.2020,29.04.2020,05.12.2020,"['Doreen Bormann', 'Nikolai Huke']",[],"['empowerment', 'diskriminierung', 'arbeitsmarkt', 'rassismus', 'familie', 'kinderbetreuung', 'migration', 'geschlecht', 'flüchtlinge', 'frauen', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Arbeitsmarktintegration - „Zwei widerstrebende Lebensentwürfe“,de,9983,0,False
freitag,https://www.freitag.de/autoren/der-freitag/farbenblind-werden,"['migrant', 'einwander']",30.06.2021,23.06.2021,10.01.2022,['Nikita Vaillant'],[],"['identitätspolitik', 'hautfarbe', 'rassismus', 'diskurs', 'identität', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Identität - Farbenblind werden,de,9990,2,False
freitag,https://www.freitag.de/autoren/der-freitag/straende-zu-goldminen,"['migrant', 'flüchtl', 'geflücht']",01.07.2021,30.06.2021,11.01.2022,['Silvia Hallensleben'],[],"['ziemlich beste zukunft', 'pepe danquart', 'italien', 'pasolini', 'doku', 'film', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Doku - Strände zu Goldminen,de,5489,1,False
freitag,https://www.freitag.de/autoren/maennlicherlinker/wahl-showdown-im-us-suedwesten,"['einwander', 'flüchtl', 'immigration', 'migration']",24.09.2020,25.09.2020,04.12.2020,['Richard Zietz'],[],"['barry goldwater', 'arizona', 'grand canyon', 'phoenix', 'liberatians', 'santa fe', 'joe biden', 'us-wahlen', 'albuquerque', 'donald trump', 'demokraten', 'republikaner', 'new mexico', 'breaking bad', 'wyatt earpe', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],US-Wahl 2020 - Wahl-Showdown im US-Südwesten,de,22766,4,False
freitag,https://www.freitag.de/autoren/gela/wirecard-jan-marsalek-und-libyen,['migration'],11.07.2020,12.07.2020,04.12.2020,['Angelika Gutsche'],[],"['libyan cement company', 'wirecard', 'milizen', 'andrej chuprygin', 'libyen', 'libya holding group', 'jan marsalek', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],München/Wien/Libyen - Größenwahn und Realitätsverlust,de,7457,1,False
freitag,https://www.freitag.de/autoren/michael-angele/immer-wieder-dieser-pull-faktor,"['migrant', 'geflücht', 'migration', 'asyl', 'flüchtl', 'einwander']",08.12.2021,07.12.2021,11.01.2022,['Michael Angele'],[],"['gesine schwan', 'ruud koopmans', 'flüchtlingspolitik', 'europa', 'flucht', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Migration - „Immer wieder dieser Pull-Faktor“,de,15079,0,False
freitag,https://www.freitag.de/autoren/jamal-tuschick/phantomphaenomene,"['geflücht', 'migration']",26.06.2020,26.06.2020,04.12.2020,['Jamal Tuschick'],[],"['community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Uwe Johnson/Jahrestage - Phantomphänomene,de,10177,0,False
freitag,https://www.freitag.de/autoren/gela/einheitsregierung-und-kriminelle-milizen,"['migrant', 'migration']",08.06.2020,08.06.2020,04.12.2020,['Angelika Gutsche'],[],"['zawiya', 'is', 'surman', 'al-taher al-gharabli', 'libysche nationalarmee', 'lna', 'libyen', 'präsidialgarde', 'schmuggelbanden', 'sabrata', 'misrata', 'tripolis', 'milizen', 'fathi bashagha', 'ahmed dabbaschi', 'faraj shako', 'einheitsregierung', 'dschihadisten', 'mohamed kashlaf', 'sirte', 'tunesien', 'haftar', 'assem mihirig', 'ibn thabit', 'abdurahman milad', 'fadhel sweid', 'terrorismus', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Libyen. - 'Einheitsregierung‘ und kriminelle Milizen,de,16805,0,False
freitag,https://www.freitag.de/autoren/martina-mescher/schuld-an-der-misere,"['flüchtl', 'einwander', 'migration']",27.06.2021,23.06.2021,11.01.2022,['Martina Mescher'],[],"['eu', 'brexit', 'trump', 'boris johnson', 'großbritannien', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Essay - Schuld an der Misere,de,8696,2,False
freitag,https://www.freitag.de/autoren/gela/kurznachrichten-libyen-05-07.2020,"['migrant', 'migration']",05.07.2020,05.07.2020,04.12.2020,['Angelika Gutsche'],[],"['irini', 'kairoer erklärung', 'siddiq al-kebir', 'griechenland', 'russland', 'eu', 'lna', 'libyen', 'al-huwaidsch', 'agila saleh', 'zypern', 'tripolis', 'erdöl', 'al-watiya', 'frankreich', 'abdel rahim ali', 'libysche stämme', 'noc', 'migranten', 'ägypten', 'tunesien', 'die grünen', 'erdogan', 'türkei', 'gecol', 'covid-19', 'thierry meyssan', 'friedenspolitik', 'uno', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Libyen. - Kurznachrichten Libyen – 05.07.2020,de,21678,0,False
freitag,https://www.freitag.de/autoren/solidhessen/sitzen-wir-alle-im-selben-boot-1,"['geflücht', 'migration']",26.04.2020,26.04.2020,04.12.2020,['Linksjugend [´solid] Hessen'],[],"['community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Corona-Ansichten - Sitzen wir alle im selben Boot?,de,5744,0,False
freitag,https://www.freitag.de/autoren/gefaehrdetes-leben/polizeigewalt-ist-ein-grosses-problem,"['flüchtl', 'refug']",05.03.2021,01.04.2021,11.01.2022,['Gefährdetes Leben'],[],"['abschiebung', 'polizeigewalt', 'polizei', 'gesundheit', 'rassismus', 'racial profiling', 'protest', 'flucht', 'corona', 'bayern', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Interview - „Polizeigewalt ist ein großes Problem“,de,8327,0,False
freitag,https://www.freitag.de/autoren/dklose/schutz-gefluechteter-kinder-nicht-ausreichend,"['geflücht', 'asyl', 'flüchtl', 'migration']",02.04.2020,02.04.2020,05.12.2020,['Dietrich Klose'],[],"['flüchtlinge', 'geflüchtete', 'flüchtlingsunterkünfte', 'covid-19', 'ankerzentren', 'kinder', 'asylsuchende', 'asyl', 'coronavirus', 'asylanten', 'save the children', 'flüchtlingskinder', 'asylrecht', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Save the Children - Schutz geflüchteter Kinder nicht ausreichend,de,5147,0,False
freitag,https://www.freitag.de/autoren/gefaehrdetes-leben/nicht-einmal-tiere-behandelt-man-so,"['asyl', 'flüchtl', 'migration', 'geflücht']",20.01.2021,21.01.2021,11.01.2022,['Gefährdetes Leben'],[],"['wohnen', 'asyl', 'bamf', 'gesundheit', 'rassismus', 'bremen', 'corona', 'repression', 'kinder', 'protest', 'flüchtlinge', 'frauen', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Interview - „Nicht einmal Tiere behandelt man so“,de,21886,0,False
freitag,https://www.freitag.de/autoren/the-guardian/der-geschmack-der-freiheit,"['asyl', 'einwander', 'migrant', 'migration']",29.07.2019,22.07.2019,04.12.2020,"['Luca Muzi', 'Lorenzo Tondo']",[],"['tabakanbau', 'philip morris', 'italien', 'migration', 'arbeitsrechte', 'ausbeutung', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Italien - Der Geschmack der Freiheit,de,10758,2,False
freitag,https://www.freitag.de/autoren/the-guardian/ohne-gewissen,"['geflücht', 'flüchtl', 'einwander', 'migrant']",09.03.2020,09.03.2020,04.12.2020,['Kenan Malik'],[],"['flüchtlinge', 'europa', 'geflüchtete', 'flucht', 'migration', 'eu', 'flüchtende', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Flucht - Ohne Gewissen,de,5969,2,False
freitag,https://www.freitag.de/autoren/gela/kurznachrichten-aus-libyen-19-10.2020,['migrant'],19.10.2020,21.10.2020,04.12.2020,['Angelika Gutsche'],[],"['susan rice', 'sirte-konferenz', 'russland', 'wagner-gruppe', 'eu', 'lna', 'libyen', 'samantha power', 'salah badhi', 'schleuser', 'al-bidscha', 'erdöl', 'fathi bashagha', 'libysche stämme', 'söldner', 'migranten', 'nicolas sarkozy', 'clinton-emails', 'papst franziskus', 'deutschland', 'un-sicherheitsrat', 'covid-19', 'gaddafi', 'uno', 'community', 'blog', 'usergenerierter content', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Libyen. - Kurznachrichten aus Libyen – 19.10.2020,de,19885,0,False
freitag,https://www.freitag.de/autoren/the-guardian/das-fliegende-auge,"['flüchtl', 'migrant', 'migration']",27.08.2019,21.08.2019,04.12.2020,"['D. Howden', 'A. Fotiadis', 'A. Loewenstein']",[],"['seenotrettung', 'frontex', 'festung europa', 'migration', 'operation sophia', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Migration - Das fliegende Auge,de,9200,2,False
freitag,https://www.freitag.de/autoren/der-freitag/wer-hat-angst-vor-identitaetspolitik,"['migrant', 'flüchtl']",28.06.2021,23.06.2021,10.01.2022,"['Serpil Temiz Unvar', 'Inge Hannemann u.a.']",[],"['rechtsterrorismus', 'rassismus', 'antisemitismus', 'gerechtigkeit', 'identitätspolitik', 'klassismus', 'geschlecht', 'transgender', 'hartz iv', 'Freitag', 'der Freitag', 'Die Wochenzeitung']",[],Kämpfe - Wer hat Angst vor Identitätspolitik?,de,15659,6,False
